cf01_seed_id,seed_canonical_search_key,seed_openalex_id,direction,candidate_openalex_id,candidate_cutoff_status,candidate_already_seed,outcome_opened
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2003962351,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2011521696,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2016794660,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2021059096,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2025621308,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2026085351,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2027665400,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2033525240,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2045412574,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2047390770,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2051284243,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2051985707,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2053345863,eligible_through_cutoff,yes,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2053599479,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2056299665,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2059109864,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2073495424,eligible_through_cutoff,yes,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2081687071,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2092963097,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2103278814,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2103374627,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2103577201,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2104462056,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2107356656,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2112779361,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2116659795,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2123831034,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2125130536,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2125632703,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2125793056,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2126988744,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2129818408,eligible_through_cutoff,yes,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2130927495,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2134604137,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2134978806,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2135597298,eligible_through_cutoff,yes,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2136920089,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2138458424,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2143631816,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2148486368,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2153652713,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2157530063,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2163039810,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2167067208,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2167464793,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2169286869,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2170751864,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2313218181,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W2344396952,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W333332763,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W4231311503,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W4238329790,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W4238467667,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W6611530060,metadata_unresolved,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W6684893586,metadata_unresolved,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W6704477963,metadata_unresolved,no,no
CF01S0034,SF04:SF04R26,W2303132100,backward_reference,W6813131194,metadata_unresolved,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W2605239296,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W2755002855,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W2774066222,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W2887096459,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W2944237844,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W2957199577,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W2970753683,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W3023193196,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W3098980383,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W4389316752,eligible_through_cutoff,no,no
CF01S0034,SF04:SF04R26,W2303132100,forward_citation,W7160837734,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1109826849,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1542965097,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1556194045,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1908957618,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1921511347,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1964531259,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1968941439,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1973524929,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1973868752,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1978142520,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1978773966,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1979579996,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1983624746,eligible_through_cutoff,yes,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1988684830,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1992085053,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1992552845,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1993503890,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1995178992,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W1997098677,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2002140468,eligible_through_cutoff,yes,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2002504209,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2004444667,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2005083168,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2008951609,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2009262885,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2016974756,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2017033230,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2018646395,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2022581318,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2023924795,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2025819181,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2026501073,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2027828203,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2035317733,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2041902086,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2047417387,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2049633694,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2050274532,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2052186066,eligible_through_cutoff,yes,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2056299665,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2058647354,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2073495424,eligible_through_cutoff,yes,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2077053002,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2079225982,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2080962295,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2083494857,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2087868785,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2090382488,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2095969082,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2098126593,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2099188420,eligible_through_cutoff,yes,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2101502395,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2104493017,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2109256456,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2109428038,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2112362114,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2114972850,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2121512231,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2121955404,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2123828299,eligible_through_cutoff,yes,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2125092464,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2131819905,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2134842830,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2140684977,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2143144439,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2146740976,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2146778590,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2148218062,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2150822976,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2152198622,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2158364367,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2160890332,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2161339576,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2164533927,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2167394231,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2169462120,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2174944929,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2307784124,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2372241342,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2560603548,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2769081703,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W2790896986,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W3015814875,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W4255507749,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W4299498251,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W6623098686,metadata_unresolved,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W6633469003,metadata_unresolved,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W6675878149,metadata_unresolved,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W6676479882,metadata_unresolved,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W6681606562,metadata_unresolved,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W6775482558,metadata_unresolved,no,no
CF01S0037,SF04:SF04R29,W2765209763,backward_reference,W816295664,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W2782419827,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W2785752109,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W2806394528,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W2885887265,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W2911845986,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W2913131573,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W3111302476,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W4324018542,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W4390050195,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W4391104761,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W4393943713,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W4401649932,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W4414556677,eligible_through_cutoff,no,no
CF01S0037,SF04:SF04R29,W2765209763,forward_citation,W7214064962,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W136494753,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1472162543,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1485422713,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1545604506,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1547739895,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1602191605,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1707586213,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1975161833,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1990074132,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1991572256,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1993713096,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1994751007,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W199706731,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1997923202,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W1999890028,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2004444667,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2009475438,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2034259157,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2037092474,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2037878144,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2039367340,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2053993224,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2059147403,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2059449138,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2092060456,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2098126593,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2101205652,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2106162306,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2106604417,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2107469749,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2108284696,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2111414477,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2117146929,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2118837208,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2121512231,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2121996702,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2126471858,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2133837428,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2142089745,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2149799970,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2152021152,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2153014491,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2154227822,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2154591942,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2158364367,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2158880823,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2165532404,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2171463101,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2173889884,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2174944929,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2246372546,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2270031410,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2318111898,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2483075552,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2530079998,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W27851543,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W2794253813,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W313814298,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W4230578824,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W4234192050,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W4234818900,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W4250507124,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W4285719527,metadata_unresolved,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W4299498251,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W4388251494,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W4388364754,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,backward_reference,W823598591,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,forward_citation,W2768383334,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,forward_citation,W2782779712,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,forward_citation,W2788060310,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,forward_citation,W2941554535,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,forward_citation,W3160048363,eligible_through_cutoff,no,no
CF01S0038,SF04:SF04R30,W2510734141,forward_citation,W3202883240,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1545604506,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W154943738,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1818937361,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1832287255,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1880936154,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1936774573,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1971723957,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1986821457,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1988539222,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1990337934,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1995324668,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1997476591,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W1999775889,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2000810890,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2004444667,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2009220005,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2009475438,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2028157701,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2029738737,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2030473510,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2038750698,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2039937082,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2040576981,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2040605631,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2050413064,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2056299665,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2065035179,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2074620282,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2082007006,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2082634965,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2086646887,eligible_through_cutoff,no,no
CF01S0039,SF04:SF04R31,W2286631273,backward_reference,W2091605124,eligible_through_cutoff,no,no
